"","estimation_error","taskisclosed","totalspenttime","activityafterdays","class"
"3530",2,12,0,0,"medium"
"3531",2,12,0,0,"medium"
"3532",2,12,0,0,"medium"
"3533",2,12,0,0,"medium"
"3534",2,25,0,0,"medium"
"3535",2,25,0,0,"medium"
"3536",0.5,0,0.5,0,"good"
"3537",0.5,0,0.5,0,"good"
"3538",0.5,0,0.5,0,"good"
"3539",0.5,0,0.5,0,"good"
"3540",0.5,0,0.5,0,"good"
"3541",0.5,0,0.5,0,"good"
"3542",0.5,0,0.5,0,"good"
"3543",0.5,27,2.5,0,"medium"
"3544",0.5,27,2.5,0,"medium"
"3545",0.5,27,2.5,0,"medium"
"3546",0.5,27,2.5,0,"medium"
"3547",0.5,27,2.5,0,"medium"
"3548",0.5,27,2.5,0,"medium"
"3549",2,0,0,0,"good"
"3550",2,0,0,0,"good"
"3551",2,0,0,0,"good"
"3552",0.5,27,2.5,0,"medium"
"3553",0.5,27,2.5,0,"medium"
"3554",0.5,27,2.5,2,"medium"
"3555",0.5,0,0.5,0,"good"
"3556",0.5,0,0.5,0,"good"
"3557",2,12,0,1,"medium"
"3558",2,0,0,0,"good"
"3559",1,14,0,0,"medium"
"3560",2,0,0,0,"good"
"3561",4,0,6,0,"good"
"3562",1.5,0,0.5,0,"good"
"3563",2,21,0,0,"medium"
"3564",2,0,0,0,"good"
"3565",1,4,0,0,"good"
"3566",1,11,0,0,"medium"
"3567",1.8,10,0.2,1,"medium"
"3568",2,7,0,0,"good"
"3569",3,0,0,0,"good"
"3570",0,1,2,0,"good"
"3571",2,0,0,0,"good"
"3572",2,1,0,0,"good"
"3573",0.4,1,0.1,0,"good"
"3574",1,1,0,0,"good"
"3575",0.5,0,0,0,"good"
"3576",1,1,0,0,"good"
"3577",3,0,0,0,"good"
"3578",0.9,0,0.1,0,"good"
"3579",0,1,0,0,"good"
"3580",2,9,0,0,"good"
"3581",2,0,4,0,"good"
"3582",2,2,0,0,"good"
"3583",1,1,0,0,"good"
"3584",2,0,0,0,"good"
"3585",1,0,0,0,"good"
"3586",1,0,0,0,"good"
"3587",1,1,0,0,"good"
"3588",1,3,0,0,"good"
"3589",1,9,0,0,"good"
"3590",0.5,0,0.5,0,"good"
"3591",0.5,1,1,0,"good"
"3592",0,1,1,0,"good"
"3593",0,3,0.5,0,"good"
"3594",0.5,30,0.5,0,"bad"
"3595",0.5,30,0.5,0,"bad"
"3596",0.5,30,0.5,0,"bad"
"3597",0.5,30,0.5,0,"bad"
"3598",0,9,0,0,"good"
"3599",2,1,0,0,"good"
"3600",2,1,0,0,"good"
"3601",1,0,0,0,"good"
"3602",2,3,0,0,"good"
"3603",0.9,0,0.1,0,"good"
"3604",0.9,0,0.1,0,"good"
"3605",0.9,0,0.1,0,"good"
"3606",0.9,0,0.1,0,"good"
"3607",1.8,10,0.2,0,"medium"
"3608",1,11,0,0,"medium"
"3609",1.8,10,0.2,0,"medium"
"3610",1.8,10,0.2,0,"medium"
"3611",1.8,10,0.2,0,"medium"
"3612",2,0,0,0,"good"
"3613",1,69,2,0,"bad"
"3614",1,69,2,0,"bad"
"3615",2,0,0,0,"good"
"3616",2,1,0,1,"good"
"3617",1,0,3,0,"good"
"3618",1,0,3,0,"good"
"3619",1,0,3,0,"good"
"3620",1,0,3,0,"good"
"3621",2,1,0,0,"good"
"3622",1,0,0,0,"good"
"3623",1,2,0,0,"good"
"3624",1,2,0,0,"good"
"3625",1.9,6,0.1,0,"good"
"3626",1.9,6,0.1,0,"good"
"3627",2,3,0,0,"good"
"3628",2,3,0,0,"good"
"3629",0,0,1,0,"good"
"3630",0,0,1,0,"good"
"3631",0.5,0,0.5,0,"good"
"3632",0.5,0,0.5,0,"good"
"3633",0,3,0,0,"good"
"3634",0.5,3,0.5,0,"good"
"3635",0,3,0,0,"good"
"3636",0,3,0,0,"good"
"3637",0,3,0,0,"good"
"3638",1,0,0,0,"good"
"3639",2,24,0,0,"medium"
"3640",0.9,2,0.1,0,"good"
"3641",0.9,2,0.1,0,"good"
"3642",0.9,2,0.1,0,"good"
"3643",2,52,0,0,"bad"
"3644",2,52,0,0,"bad"
"3645",1.9,8,0.1,0,"good"
"3646",1,1,0,0,"good"
"3647",1,1,0,0,"good"
"3648",1.9,8,0.1,0,"good"
"3649",1.9,8,0.1,0,"good"
"3650",1,14,0,0,"medium"
"3651",0.9,0,0.1,0,"good"
"3652",0.9,0,0.1,0,"good"
"3653",0.9,0,0.1,0,"good"
"3654",0.9,0,0.1,0,"good"
"3655",2,0,4,0,"good"
"3656",0.9,2,0.1,0,"good"
"3657",0.9,0,0.1,0,"good"
"3658",0.9,7,0.1,0,"good"
"3659",0.9,7,0.1,0,"good"
"3660",1.5,3,0.5,0,"good"
"3661",1.5,3,0.5,0,"good"
"3662",2,12,0,0,"medium"
"3663",2,12,0,0,"medium"
"3664",2,12,0,1,"medium"
"3665",1,69,2,0,"bad"
"3666",1,3,0,0,"good"
"3667",1,3,0,0,"good"
"3668",0.9,2,0.1,0,"good"
"3669",1,37,0,0,"bad"
"3670",0.1,0,0.1,0,"good"
"3671",0.1,0,0.1,0,"good"
"3672",0.1,0,0.1,0,"good"
"3673",0.1,0,0.1,0,"good"
"3674",1,1,3,0,"good"
"3675",1,1,3,0,"good"
"3676",1,1,3,0,"good"
"3677",1.9,6,0.1,0,"good"
"3678",1.8,10,0.2,0,"medium"
"3679",1.9,6,0.1,0,"good"
"3680",1.8,10,0.2,0,"medium"
"3681",1.8,10,0.2,1,"medium"
"3682",2,3,0,1,"good"
"3683",0,0,1,0,"good"
"3684",0,0,1,0,"good"
"3685",2,20,0,0,"medium"
"3686",2,20,0,0,"medium"
"3687",1.3,4,0.7,0,"good"
"3688",1.3,4,0.7,0,"good"
"3689",1.3,4,0.7,0,"good"
"3690",1.3,4,0.7,0,"good"
"3691",1.3,4,0.7,0,"good"
"3692",0.5,3,0.5,0,"good"
"3693",0,3,0,0,"good"
"3694",0,3,0,0,"good"
"3695",0,3,0,0,"good"
"3696",0,3,0,0,"good"
"3697",0,3,0,0,"good"
"3698",0,3,0,0,"good"
"3699",0,3,0,0,"good"
"3700",0,3,0,0,"good"
"3701",0.5,3,0.5,0,"good"
"3702",0,3,0,0,"good"
"3703",0,3,0,0,"good"
"3704",0.5,3,0.5,0,"good"
"3705",0.5,3,0.5,0,"good"
"3706",1,14,0,0,"medium"
"3707",1,14,0,0,"medium"
"3708",1,69,2,0,"bad"
"3709",1,69,2,0,"bad"
"3710",1,14,0,0,"medium"
"3711",1,14,0,0,"medium"
"3712",1,14,0,0,"medium"
"3713",1,14,0,0,"medium"
"3714",1,4,0,0,"good"
"3715",1,4,0,0,"good"
"3716",1,4,0,0,"good"
"3717",2,3,0,0,"good"
"3718",2,3,0,0,"good"
"3719",1,11,0,0,"medium"
"3720",1,11,0,0,"medium"
"3721",1.9,6,0.1,0,"good"
"3722",1.9,6,0.1,0,"good"
"3723",1.9,6,0.1,0,"good"
"3724",2,2,0,0,"good"
"3725",2,2,0,0,"good"
"3726",2,11,0,0,"medium"
"3727",1,1,0,0,"good"
"3728",1,1,0,0,"good"
"3729",2,0,0,0,"good"
"3730",2,0,0,0,"good"
"3731",2,0,0,0,"good"
"3732",0.9,2,0.1,0,"good"
"3733",0.9,2,0.1,0,"good"
"3734",0.9,2,0.1,0,"good"
"3735",1,37,0,0,"bad"
"3736",0.5,1,1,0,"good"
"3737",0,1,1,0,"good"
"3738",0,1,1,0,"good"
"3739",0.5,1,1,0,"good"
"3740",1.8,10,0.2,0,"medium"
"3741",1.8,10,0.2,0,"medium"
"3742",1.8,10,0.2,0,"medium"
"3743",1.8,10,0.2,0,"medium"
"3744",0.4,12,0.6,0,"medium"
"3745",0.4,12,0.6,0,"medium"
"3746",0.4,12,0.6,0,"medium"
"3747",0.4,12,0.6,0,"medium"
"3748",1,1,0,0,"good"
"3749",2,1,0,0,"good"
"3750",0.4,1,0.1,0,"good"
"3751",0.4,1,0.1,0,"good"
"3752",0.4,1,0.1,0,"good"
"3753",0.4,1,0.1,0,"good"
"3754",1,1,0,0,"good"
"3755",1,1,0,0,"good"
"3756",1,1,0,0,"good"
"3757",0.4,12,0.6,0,"medium"
"3758",0.4,12,0.6,0,"medium"
"3759",0.4,1,0.1,0,"good"
"3760",0.4,1,0.1,0,"good"
"3761",0.4,1,0.1,0,"good"
"3762",7,134,7,0,"bad"
"3763",1,155,0,0,"bad"
"3764",1,155,0,0,"bad"
"3765",1,155,0,0,"bad"
"3766",1.5,0,0.5,0,"good"
"3767",2,2,0,0,"good"
"3768",1.5,3,0.5,1,"good"
"3769",1.9,6,0.1,0,"good"
"3770",1,11,0,0,"medium"
"3771",0,5,0,0,"good"
"3772",0,5,0,0,"good"
"3773",0,5,0,0,"good"
"3774",0,5,0,0,"good"
"3775",2,0,0,0,"good"
"3776",2,4,0,0,"good"
"3777",1.5,0,0.5,2,"good"
"3778",1,1,0,0,"good"
"3779",1.3,4,0.7,0,"good"
"3780",1.3,4,0.7,0,"good"
"3781",1.3,4,0.7,0,"good"
"3782",0,0,0,0,"good"
"3783",0,0,0,0,"good"
"3784",0,0,0,0,"good"
"3785",0,0,0,0,"good"
"3786",2,0,0,0,"good"
"3787",2,0,0,0,"good"
"3788",2,0,0,0,"good"
"3789",0,1,0,0,"good"
"3790",7,134,7,0,"bad"
"3791",7,134,7,1,"bad"
"3792",0.9,0,0.1,0,"good"
"3793",0.9,0,0.1,0,"good"
"3794",0.9,0,0.1,0,"good"
"3795",0.9,0,0.1,0,"good"
"3796",0.9,0,0.1,0,"good"
"3797",1,1,1,0,"good"
"3798",1.3,4,0.7,0,"good"
"3799",1.3,4,0.7,0,"good"
"3800",1.3,4,0.7,0,"good"
"3801",1.3,4,0.7,0,"good"
"3802",1.3,4,0.7,0,"good"
"3803",0,0,0,0,"good"
"3804",0,0,0,0,"good"
"3805",1,1,0,0,"good"
"3806",1,1,0,0,"good"
"3807",1,1,0,0,"good"
"3808",1,1,0,0,"good"
"3809",1,1,0,0,"good"
"3810",2,0,0,0,"good"
"3811",2,0,0,0,"good"
"3812",2,0,0,0,"good"
"3813",1,155,0,0,"bad"
"3814",1,155,0,0,"bad"
"3815",1,155,0,0,"bad"
"3816",1,155,0,0,"bad"
"3817",1,155,0,0,"bad"
"3818",1,155,0,1,"bad"
"3819",0,30,0,0,"bad"
"3820",0,30,0,0,"bad"
"3821",0,30,0,0,"bad"
"3822",0,30,0,0,"bad"
"3823",0,30,0,0,"bad"
"3824",0,30,0,0,"bad"
"3825",0,30,0,0,"bad"
"3826",0,30,0,0,"bad"
"3827",0,30,0,0,"bad"
"3828",0,30,0,0,"bad"
"3829",0,30,0,0,"bad"
"3830",0,30,0,0,"bad"
"3831",0,134,0,0,"bad"
"3832",2,122,0,0,"bad"
"3833",2,122,0,0,"bad"
"3834",2,122,0,0,"bad"
"3835",2,122,0,0,"bad"
"3836",2,122,0,0,"bad"
"3837",2,122,0,0,"bad"
"3838",2,90,0,0,"bad"
"3839",2,90,0,0,"bad"
"3840",2,90,0,0,"bad"
"3841",2,90,0,0,"bad"
"3842",2,90,0,0,"bad"
"3843",2,90,0,0,"bad"
"3844",2,90,0,0,"bad"
"3845",2,90,0,0,"bad"
"3846",2,90,0,0,"bad"
"3847",2,90,0,0,"bad"
"3848",0,103,0,0,"bad"
"3849",0,75,0,0,"bad"
"3850",0,75,0,0,"bad"
"3851",0,75,0,0,"bad"
"3852",0,70,0,0,"bad"
"3853",0,70,0,0,"bad"
"3854",0,75,0,0,"bad"
"3855",0,1,0,0,"good"
"3856",0,46,0,0,"bad"
"3857",2,59,0,0,"bad"
"3858",2,59,0,0,"bad"
"3859",2,59,0,0,"bad"
"3860",2,59,0,0,"bad"
"3861",2,55,0,0,"bad"
"3862",2,55,0,0,"bad"
"3863",0,59,0,0,"bad"
"3864",0,59,0,0,"bad"
"3865",0,59,0,0,"bad"
"3866",0,59,0,0,"bad"
"3867",0,59,0,0,"bad"
"3868",2,1,0,0,"good"
"3869",0,134,0,0,"bad"
"3870",0,134,0,0,"bad"
"3871",1,1,0,0,"good"
"3872",0.4,12,0.6,0,"medium"
"3873",0.4,12,0.6,0,"medium"
